Trip ID,Taxi ID,customer_id,credit_card_number,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
0078c61dd14edd7a427715e011b5909feb62eb49,391317d70c5d06deec744062c4595dc1958b200fda8a0c1f3fc0bd03487050513c594e264a7d0cbbef3fc594d9855820943dc2e1837be88793f97e9c17ba4e72,902,180057002336396 ,1/8/2024 18:15,1/8/2024 18:45,1763,18.06,17031980000,17031839100,76,32,44.75,10,0,4,59.25,Credit Card,Taxicab Insurance Agency Llc,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
0078efb6f52732684d8c800b5b8545b0d14ab845,e51e2c30caec952b40b8329a68b498e18ce8a1f40fa75c71e425e9426db562ac617b0a28e1c69f5c579048f75a43a2dc066c17448ab65f5016acca10558df3ed,815,4051418064999900 ,1/18/2024 11:15,1/18/2024 11:30,389,1.69,,,8,8,7.75,0,0,0,7.75,Cash,Flash Cab,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
00792816d94d86ef527823794dd932916b4ffbf4,5cfef538e74c1d5c6ec2a94ce6417fc3bcc0fe6dcb1ed25cc949f1b643f169859b98214af505b87fdb504896d507c13a2895f58e3a48edaec2088d6dbfbf98a5,417,38987403998556 ,1/27/2024 0:00,1/27/2024 13:45,49219,1.26,,,21,76,6.75,0,0,0,6.75,Cash,Sun Taxi,41.9386662,-87.71121059,POINT (-87.7112105933 41.9386661962),41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146)
00795a2e1dd564db7c05aa2e82daae0857591ebc,5e00738ed97ac63a803381fb963c3b05e2b2f332cd707f44d9753fd125b33336d2ad9bf5281fee7fea18ae619d741cab96b939e1b0337b62274636f32970dddf,710,6011556390307550 ,1/28/2024 14:00,1/28/2024 14:15,900,9,,,76,,23.5,6,0,6,35.5,Credit Card,Chicago City Taxi Association,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),,,
0079615565d14fbf2d64bf02fbd4eceda112705f,30e19c52d9000a48690ba094bc985b4b95a6a2744963ca8c8c73943a793d063aea8b973af48cd40c662678e22fa79f2489017b5b03581cdf89d3fe0784ed880a,489,4511311872174240000 ,1/22/2024 14:30,1/22/2024 14:30,0,0,,,41,41,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,41.79409025,-87.59231086,POINT (-87.592310855 41.794090253),41.79409025,-87.59231086,POINT (-87.592310855 41.794090253)
007971bb886f7f98a3d3b529bf0e52f5dbb5ea93,929637055de3e69bd7558f9b7e2ac3832c4848215b3ab46f78b3eae7dfa2adef9cdc4f7f08e4203fcbc272670a81a2554da8937dea4c79a2effab86831212573,948,4052688131678510 ,1/27/2024 15:15,1/27/2024 15:15,419,2.47,,,76,,9.25,0,0,5.5,14.75,Cash,Taxicab Insurance Agency Llc,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),,,
0079a4b57b73427c0d1f337e1a0741349a02e046,3f2bfdbb4c8687efc1618f15effbc93f8f04b12d712e38eb50122901937e5564ba654f42b7808a0f6b8ac0ac22de43db0ad4b192bc40d88c096050042667d8d3,494,375148005730324 ,1/19/2024 13:15,1/19/2024 13:45,1891,12.31,,,76,77,33,9.38,0,4,46.88,Credit Card,Choice Taxi Association Inc,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999)
0079a516aa8137c0e8935ab5e7eda79c738abf9d,6b00c6e07523bf0964046af1bf69575f25c6ea393f288d2281759c946d60bef81af019a8bfb1a8636702b2afb9821a246e39f74c99bb42bed302b5484129f72a,814,4742948546154290 ,1/27/2024 11:30,1/27/2024 11:45,551,3.13,,,32,28,11.5,0,0,0,11.5,Prcard,Flash Cab,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
0079be37d4d09008f3a35298f1f8173d3fd2c16b,e533bfdc483206f9c02c1c879a118d88f0a3ca1cd2703f3cf88e318716bbbb0c71d5f1c5f86b042b4ee1a06dbc750fa840acec0ebaf5fc1d90edbdc215114a1d,423,4041964028700970 ,1/8/2024 22:00,1/8/2024 22:30,1782,16.7,,,76,,41.25,7.16,0,6,54.91,Credit Card,Flash Cab,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),,,
0079c0a3f2ebe82a026ccb60a69a558d9da5179a,4825026420c27470293dd6a32635f16b4b9bd14c92270c99cafb1303fbe609803ee3c29ee9d5c85d6b6ff97972dffb61ce2c16482661f02d4ad43d7366f99d28,328,3502979567407940 ,1/10/2024 11:30,1/10/2024 11:30,659,1.44,17031280100,17031081403,28,8,8.5,0,0,0,8.5,Cash,Choice Taxi Association Inc,41.88530002,-87.64280847,POINT (-87.6428084655 41.8853000224),41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259)
0079f16ba82a955a83f32caa858b4aa5c9074eca,368c2fe7411b3ba707de6ecc150eacc272f347c45202e865e4002c347b3a03d6ccb804e2ae8da9cf4f229b9740ed58cc120b5e348a26a8b49d31489106fb55db,395,343768290612736 ,1/26/2024 16:30,1/26/2024 16:45,600,5.9,,,41,33,16.5,4,0,1,21.5,Credit Card,Taxi Affiliation Services,41.79409025,-87.59231086,POINT (-87.592310855 41.794090253),41.85718386,-87.62033462,POINT (-87.6203346241 41.8571838585)
007a2adca9372ad81485904a0bd771f78b3a236b,9757aea9fe516d22d0ddd0e77f1cb8a54a3e5f2b91e09785cf640d3429f50b3a6e5b2f6e46ceb49cabdcb36dc59deca4bd3a8a5dd01857b0da6f29035c902e59,134,180002851490829 ,1/5/2024 11:15,1/5/2024 11:45,1228,7.07,,,38,32,21,0,0,0,21,Prcard,Flash Cab,41.81294894,-87.61785968,POINT (-87.6178596758 41.8129489392),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
007a54c5bc929384a465abdd91370c97face316a,d28caa64f4e58307944cca8fac608e21e5abe79afdd1af7c790171e660fe5fd08a2fc2e60a47778e33ccb4f9d786c2bef78823af193a330f4d38e29202e27cb1,318,376745411915099 ,1/20/2024 19:45,1/20/2024 19:45,183,0.4,,,,,4.25,0,0,0.5,4.75,Cash,Globe Taxi,,,,,,
007aaa62d54054048b0b06afb022b76488301dba,3b4da267511934cb42da9f200f346b4719f5d5d761e0a5f4df04bca3dab7b1eda6929cb7c0f134df62fbba37532fb856eae192d07cf0dfcb87f261977ad19ae6,110,3558717381262540 ,1/22/2024 18:15,1/22/2024 19:00,2189,14.85,,,76,8,37.75,8.45,0,4,50.7,Credit Card,Flash Cab,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
007ae01dd409650998c5577d7cbdb6fa88d2ba0b,5d7636d4b116cb2074313e3aa986f60e6a2c6e9d139ee195c3b5b6b118380ec3015690da0d8ef341be6877c476c249dfb2dde878a82e61da4003738a2e37d85f,521,4793922183259760000 ,1/18/2024 10:15,1/18/2024 10:30,985,11.71,,,28,49,29.75,0,0,0,29.75,Prcard,City Service,41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383),41.70658788,-87.62336651,POINT (-87.6233665115 41.7065878819)
007b1ee7af1010ec88cea883f103590350d6ae9d,f538e6b729d1aaad4230e9dcd9dc2fd9a168826ddadbd67c2f79331875dc586863d73aa3169fb266dc5e5ed6cdc8687537de8071a51556146f5251d4d8e8237f,629,3531767958161230 ,1/12/2024 19:45,1/12/2024 20:15,1527,17.91,17031980000,17031320100,76,32,44.25,9.75,0,4,58.5,Credit Card,Flash Cab,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
007b551518a67b65c91b4687b158f1186932724c,d461dc72b7a599bfba3f33fae867f5530e0c5aa5c200d89b4a5cbd270da1eba6488b76e3ce70a8371b8242f3529dd35a1230f16dc7e7bf2626243840f6261b97,516,5212445882767860 ,1/10/2024 15:00,1/10/2024 15:15,734,2.06,17031839100,17031081100,32,8,9,2,0,0,11,Mobile,Taxicab Insurance Agency Llc,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.9002213,-87.62910519,POINT (-87.6291051864 41.9002212967)
007b5f3ca246f6b656770a3e34f52208082ef383,d40dae7ea46d61abca67eb53b157fe9cf0b485cca6dce122604588a69aa6c4b6b78e0e5c5fd11f9702babd94016122df1d328a459c8b7de2cb37a1bad947b1fe,943,3504071941327500 ,1/29/2024 7:00,1/29/2024 7:15,1050,10.91,,,32,71,28,0,0,0,28,Cash,Globe Taxi,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.74420515,-87.65630599,POINT (-87.6563059862 41.7442051463)
007b749dc66ddfabae9321639e765d493ad1b458,7d10a76f95a9b9cd6160d899bcabf76c85618a0dc6a5e0646b9c7f621dc64ff340a933b0cf57d33ce99b3e4eb111a9b12443bbff1e792989a5f6c2099b2b517a,633,6011375601659940 ,1/30/2024 15:45,1/30/2024 16:45,2912,17.67,17031980000,17031320100,76,32,45.25,9.95,0,4,59.7,Credit Card,Taxicab Insurance Agency Llc,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
007bcf28623c61e74112d1332438336443288068,1964b524630688b3ead3b4b75a710036898498ce0de967e7591cede9d553ab24a3c0ef768001dd17d778d46b12d396eb0b20300160dd1ebe316f815964d4380e,855,4203413754819 ,1/19/2024 8:45,1/19/2024 9:00,1320,6.6,,,76,,20.25,4,0,4,28.25,Credit Card,"Taxicab Insurance Agency, LLC",41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),,,
007bda6f88480bd4e689d3e0f9db4693441cde72,7cf0f8fb498ea690cb01cd0b0a67b48b518441a492b024fc8d87c2890b7e2c1c13e2fd4c5fe5952a2a90d47aca7f48013d6a0678308a5e537efa0dc326c3d40b,584,4120136123514610 ,1/10/2024 16:30,1/10/2024 17:15,2564,5.88,,,42,48,25.5,0,0,0,25.5,Prcard,Flash Cab,41.77887686,-87.59492544,POINT (-87.5949254391 41.7788768603),41.72967642,-87.57271713,POINT (-87.5727171342 41.7296764229)
007c0979cc3b908c488d11c095cf69bbd1184044,2182f6ccc0b281edf72bc71d682add85a54eae959b56593d72a7bb0b89ea26795338aa994b5d54816663b8f73540b2463f132e43a087ba568c6d60a39d1c5cee,406,3510235582734870 ,1/20/2024 18:30,1/20/2024 18:45,1075,3.01,,,8,6,13.67,2.82,0,0,16.49,Mobile,Globe Taxi,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
007c1ea92a7e95f3d95560e9f9db481c5ed0a722,9d5308a039a77963ed44f4b4435abd45f28eb7c4eb76694b0c22d09934295caaad8148b755db8512520ddcbaa4ad0525a545167bf95695974204e7a3ba76f625,724,4590911080065890 ,1/4/2024 11:00,1/4/2024 11:30,1861,12.46,,,52,28,33.75,0,0,0,33.75,Prcard,Flash Cab,41.70731145,-87.5349029,POINT (-87.5349029012 41.707311449),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
00944f110e7f26f9c002f4a9b8d840f41b8a00fa,6b00c6e07523bf0964046af1bf69575f25c6ea393f288d2281759c946d60bef81af019a8bfb1a8636702b2afb9821a246e39f74c99bb42bed302b5484129f72a,354,3576164534235030 ,1/21/2024 18:15,1/21/2024 18:30,762,2.58,,,28,8,10.25,0,0,0,10.25,Cash,Flash Cab,41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
007ca1793df85864eda891a83a29577455c578e5,3d77b9fc21a6484a88ca7f79552d5ea5e712563dfa3051170a20ec433a6eb2146859a352e46b9c6da70766f36166a2b7b68422aaaef89b241e500b7e9b206c55,676,3550537840306940 ,1/17/2024 16:45,1/17/2024 17:00,1380,5.4,17031838200,17031081202,28,8,18,3.7,0,0,21.7,Credit Card,Taxi Affiliation Services,41.870415,-87.67508562,POINT (-87.6750856208 41.8704150003),41.90278805,-87.62614559,POINT (-87.6261455896 41.9027880476)
007cfb22492d9ef229f5c8bbb72d75a64277e423,3563fdd4b400220b29c6bc5f88f63ab21f2a95f2eac9c6d6788ed15fb86e4b3d1029f76e3d48d4aee397c655aa963014a6da6792db6a89ab1dd9e5ae08c4644c,52,180062462982770 ,1/19/2024 16:45,1/19/2024 17:00,933,1.36,,,77,3,9.5,0,0,0,9.5,Prcard,Flash Cab,41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999),41.96581197,-87.65587879,POINT (-87.6558787862 41.96581197)
007d2b5d7682e5f6563bf7d9b818c7e7e32e5780,2780ead18beaa862cc67315ddabd9d1acaadcd6da82eba38b064d7d6f4acc260b68ef1ae3ce06dad845178107940b3493fa99640f0f70c25d15cf57336ab7b8f,985,6011203300494970 ,1/16/2024 12:30,1/16/2024 12:45,710,5.19,,,77,6,15.5,0,0,0,15.5,Cash,Flash Cab,41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
007d3531d283be1402a3a71db57ed7aab4fba53d,7555f3aecc6ed3619f5e16fb9836afa9df7ee98d7ec261f5be88fb44ab81dff83f9292792a65316ab6a3a92764c8944ea4a56c9649bc4673c0f621b5549a3d96,285,4958984697540840000 ,1/17/2024 17:30,1/17/2024 18:15,2580,17.1,17031980000,17031081500,76,8,43.75,9.65,0,4,57.4,Credit Card,U Taxicab,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809)
007d8657b44ae95e041994c1e03768edf7420639,37073e8c9e454886fe4a916f80a9a3478570e7dd3e663f40c5b81eae90f8f611027c67455f43b426f4c34dcb7fdb6697c82a3c6d00237f11a4a6cf5b1d1ce0c7,808,676234481403 ,1/13/2024 17:15,1/13/2024 17:15,316,1.1,,,28,28,6.25,0,0,0,6.25,Cash,City Service,41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
007e41272af4ed6991ff96295fd95c40a370a704,1626953f5dfefe1c62e73836adb90d16258a243e46f69e3acce8d7e3ca2c283d3cffefbe5a12f7edc501101d65832fba4c1deb851c52f8652756619c56ad3bcb,205,3517851262201400 ,1/6/2024 2:00,1/6/2024 2:30,1541,11.21,,,28,63,0,0,0,0,0,Cash,Globe Taxi,41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383),41.79543063,-87.69643523,POINT (-87.6964352325 41.795430631)
007e4594613d1e4e29f6cce5917bd6ba5b95f154,7ed70bb50127e30f4da29739d55684a0d7e3f9642daadb4f99b4332cca338819152e51e4743bedee057c3d0f7df07eff0df6a418a3c69e834a897e985b072300,776,30458691353456 ,1/23/2024 15:30,1/23/2024 15:45,965,2.6,17031330100,17031320100,33,32,11.25,4,0,0,15.75,Credit Card,Sun Taxi,41.85934972,-87.61735801,POINT (-87.6173580061 41.859349715),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
007ecc6afa7934b66f96921d0aa815552672ab36,cda5896422c4f27b0e3e749bca9c64967fdcc5154b5341634280f3d8376f3ab84678a19f8398296d8725f8d8a51534a94bc39f6da8142727cb1e8a99403226cc,527,213120678236018 ,1/18/2024 17:00,1/18/2024 17:30,2150,9.04,,,76,15,26.75,0,0,4,30.75,Cash,City Service,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.95402765,-87.76339903,POINT (-87.7633990316 41.9540276487)
007ed1304b8430187ce1f003d6bdd08791b1a7b3,33c877ad242c484ce01ba5a4447f4b699eb84d5c9a3efa293e79f1c91ff67c4d6edfb5b51f1ca3a570b0df9ab336af70c9768548e5188e06a63583f0a20428c2,402,4342175943119 ,1/13/2024 21:00,1/13/2024 21:15,1200,3.6,,,8,28,14,0,0,4,18,Cash,U Taxicab,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
007f2dc203772a18e348d986a411772735011627,5cdde36a39ded2651da1686c7813baf589dac6eb873894c8d09897a60426f797790a9733c26060fcfb78ab34d938474c558db546687b5fed582732b2e120567d,534,5343921095776360 ,1/21/2024 4:15,1/21/2024 4:15,0,0,17031807400,17031807400,,,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,,,,,,
007f37007d40b5c2a971424a0b5779403fddf668,519324bbc26a62489bfa3f3d64b74a0e62c7e455ef266ba64cdff5e2dd17e9c7c9ac86400abfc5a5a037774eb397d957d06124897e62827c81175fe9cb6fc663,563,6527120543149290 ,1/11/2024 14:30,1/11/2024 14:30,7,0,,,26,26,20,2,0,0,22.5,Credit Card,Globe Taxi,41.87859436,-87.73023243,POINT (-87.7302324284 41.8785943576),41.87859436,-87.73023243,POINT (-87.7302324284 41.8785943576)
007f668e329d63c60a6300010d42933a46c9b2dd,ed0f91893d236599f6d6b7f42a5a7b2059988f5ab06ec969e0e742fc11e89ba6f026b84daf1580bfac547118b8485d5c371482b8dc5c7b9ac968fb16326b79b3,891,2273079046926100 ,1/4/2024 8:45,1/4/2024 9:00,1038,0,,,6,28,17.41,4.39,0,0,21.8,Mobile,Flash Cab,41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
00a779f78d20029d066b9b197c98ac5f5ad7e5db,a0f44bc0a273e49230e4abe4d0a8d3a1e8305945f8fa0b0556bf2e6410a1c80ab39b5bacd926445645a577a13d52988ce42ef904e3a262c18f5c8c3eb3b901a2,137,371550833565026 ,1/16/2024 19:30,1/16/2024 19:30,120,0.8,,,8,8,5,0,0,0,5,Cash,Globe Taxi,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
007f6bbdbb338f1e81dd6ae028fa5007ebf49914,f75191fdf728d7ed7f4277ee1e39372c16658b87abc26a057a7e74b79dd5457cb375f859ea318a2aa47f19d24142bc3563cd5b8c0bfa633161570ec9b3686897,54,60439762521 ,1/14/2024 20:00,1/14/2024 20:45,2400,14.2,,,76,77,37.5,8.4,0,4,49.9,Credit Card,Chicago Independents,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999)
007f96accb4a0c999dd314897edc0e05fc53636e,489e78d30b4d287ed76527efc8533b5ef45e7b6c496d92989e77260b4760212f3f42594e02db5daaa042d62b76a6575c8d4c68ed5d8277217e65588384e93871,723,376396752115525 ,1/13/2024 19:30,1/13/2024 19:45,600,0.9,17031320100,17031081403,32,8,7,4,0,1,12,Credit Card,Chicago City Taxi Association,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259)
007fd2b5d9cde02d7f6141377b96d9e441ac8127,b3ee94a13b61037620cbbfc6a4a106d2ad628a06f0988f1eba5586d5387776d3781d71244392ff9c1afd5b69e65dfec45b2a936c2d101209044ff6365121ed6f,665,6011784640315180 ,1/16/2024 11:00,1/16/2024 11:15,540,1.4,17031081403,17031320400,8,32,7.25,1,0,0,8.25,Credit Card,Taxi Affiliation Services,41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259),41.87740612,-87.62197165,POINT (-87.6219716519 41.8774061234)
007fdd3307fc25eaa36568b5a0d40b3674046dc3,f73d5459dcae455d9d7eb464fb7689b48cf9518d3cf1b72d4dd0d737560cef5c2111703c950a5994ec272bee0629682af91c2cffe3417e8e855880a8ad5b3825,156,180032212995935 ,1/3/2024 15:00,1/3/2024 16:00,3314,7.76,,,77,2,30.25,0,0,0,30.25,Prcard,City Service,41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999),42.00157103,-87.69501259,POINT (-87.6950125892 42.001571027)
0080162d788cd298f6491e357be0a4a00bd6119f,9e34e3008bafb42fc5fddcdc666ec08b3005f1100099c9cf7fbfc3e967b8fc6463d4dc51d87d41ca74f79504bf00e3f20cb95bc8fd7a4b53912f149e340fad98,547,3581046338243300 ,1/1/2024 19:00,1/1/2024 19:45,1920,1,,,76,,41,11.3,0,6,58.3,Credit Card,Taxi Affiliation Services,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),,,
00812be9e5f895460f92d28ca2d3b2118d0cc8d3,56f2fce86600dd132681be1323fe78ce26e60f2fffe4b39130faaaad1400088ff80e2825d2ae3a916715eac62e7ce4b0a87d5abcfc755b6f75a482da43709eae,20,4112979744675830 ,1/4/2024 10:00,1/4/2024 10:00,240,0,,,32,28,5.25,2,0,0,7.25,Credit Card,Taxi Affiliation Services,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
10b6e62913fe06d20512adbf16b2863410997e5a,0a83f5a5d16f62d20fc8c6866fc8cb379efd0d52e69023615ea00de8e3fbeb9a388785c062bc907b5733a012f8a79c19b2459d654ed103a12132c43b2809438b,829,2292723969483590 ,1/22/2024 9:15,1/22/2024 9:30,480,1.2,,,,,7,3,0,0,10,Credit Card,Chicago City Taxi Association,,,,,,
008142874c8d7af209eff05f3f8ac18f6ddf6825,b8a5f651f4f7a0d48ff297f0d11840aac9079a42ebd3fc5a2449322107ffc02fc865ff5fb7bca1609d727b904d30aabe137eca8bbff35e6b5b2326862834fee7,426,372206507434275 ,1/28/2024 12:00,1/28/2024 12:15,974,12.62,,,76,8,46.79,0,0,0,46.79,Cash,Flash Cab,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
0081508a9e5fe7ad9a60b47db518d736e4a8d383,ad7483003b6f955fcbcf74d4c9273fc13d97df1755f0b65cca9acdf83ac3da39c5f4e473dcacd3ebd5437a6915bc008daa88d818cf0dbb1491c2282dd495ef5d,425,4999114450429560 ,1/11/2024 14:15,1/11/2024 14:15,360,0,17031081500,17031081800,8,8,6,0,0,0,6,Cash,Taxi Affiliation Services,41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
008150974ac91624bb5529ca43803f8989647aa8,e5274d6c103515af3ce705182d0bbbea7ca077a6f23b1736254f2de8ba3e1687dd77f5fb541b7f00b1ebc24cfde54caf5a9562f046a0559acbfe1e7159e17c1a,342,3531476838229330 ,1/24/2024 15:30,1/24/2024 15:30,100,0.1,,,8,8,3.75,0,0,0,3.75,Cash,Globe Taxi,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
0081551b34e4dd5a5f1dc395fbd76e37f64ef176,018adeb3e0e0f1b8c78f37c4b99735005ea7acfe800ab82b00817f4411b6ca9f6dffee907b694af870546e5e5027c6a5340769f84e94ff7cb016c98368560dfd,618,4698050605697 ,1/29/2024 17:15,1/29/2024 17:30,1186,6.97,,,32,5,20.5,4.2,0,0,25.2,Credit Card,Flash Cab,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.94779159,-87.68383494,POINT (-87.6838349425 41.9477915865)
008157265652582f119e5b412a24a75a983c9cbc,489e78d30b4d287ed76527efc8533b5ef45e7b6c496d92989e77260b4760212f3f42594e02db5daaa042d62b76a6575c8d4c68ed5d8277217e65588384e93871,24,38988867428643 ,1/8/2024 16:30,1/8/2024 16:45,1080,7.1,,,41,32,21,4.5,0,1,26.5,Credit Card,Chicago City Taxi Association,41.79409025,-87.59231086,POINT (-87.592310855 41.794090253),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
00818d6ce4fdc26561fba15aecc65f8361f01aee,1685066aa7ec2d10661aa328fd7bc8599e0096a7154666f19f4bcd922d432c8e130bcb466e9ebcd60af4c012c5bffe495c2c2f9ba8fc435d8b64600706de4d62,810,4451574911759080 ,1/29/2024 7:00,1/29/2024 8:00,3229,29.48,,,23,,11,0,0,0,11,Cash,Flash Cab,41.9000696,-87.72091824,POINT (-87.7209182385 41.9000696026),,,
00818f6bb2929cf4e8b2d03bac1de5e63e3d40f4,6fa0364cac8d604e8a7613c08fdcbe5bfa05e361d4a7585de8caaa7b5f12b0c5b3c3a00fe5e1bfe58c3341d7aa3e0c4ff23cbdf4375dd3e55f20b643e85ab683,607,5532764178919330 ,1/24/2024 17:30,1/24/2024 17:45,572,0,17031081300,17031320400,8,32,10,1.4,0,0,11.4,Mobile,Flash Cab,41.89833179,-87.62076287,POINT (-87.6207628651 41.8983317935),41.87740612,-87.62197165,POINT (-87.6219716519 41.8774061234)
00819c38007789688f4ca3651a9229c161fdc66e,13c0599d1bce4a6239d30c3feeba903749ab197df436dca1fd076d303bc72927f1130b4cc5000b81d016d10b8dc4f933bc2a695a726905975e9fe29705651f32,879,6011955261003100 ,1/23/2024 12:00,1/23/2024 12:15,981,8.08,,,32,41,21.46,3.73,0,0,25.19,Mobile,Taxicab Insurance Agency Llc,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.79409025,-87.59231086,POINT (-87.592310855 41.794090253)
0081a2944039f5a527a1fe122841fb16e11121a2,c1ffe6edab518145aedcfc816682cbfdcab6ecab156dc3d5b230407ef441db82ba5ad37bcea8436642d6a67a8f92e482dc4005c529ce8d2814d31a9681001bac,15,6526258080873550 ,1/27/2024 23:15,1/27/2024 23:15,69,0.29,,,6,6,3.75,0,0,2,5.75,Cash,Flash Cab,41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
0081a569d0f72171e054372c8ec0f5bb74086ec6,54270f3cd6c3f5c7377ece5ea2403dcbf079610ddf47169b6c72631baab3571bff2f224d626cf61c9c0f52686bbba62f3bcf3c5cf5cbf7b30fd4b091415e9038,225,6552249344054550 ,1/30/2024 19:30,1/30/2024 19:30,351,0.85,,,1,1,5.75,0,0,1,6.75,Prcard,Flash Cab,42.00962288,-87.67016686,POINT (-87.6701668569 42.0096228806),42.00962288,-87.67016686,POINT (-87.6701668569 42.0096228806)
0081ae69079a559d430b7f9c0250a92d3e21d747,8efe74ab61de459003dcedd85c637ce11bba19bac633cde9559a4895c98d7185ce0f7742dbd8b1938151fc3cdb89a3b4234bf80bf6368654831c79cf9685b3a9,642,5375966140672220 ,1/7/2024 14:45,1/7/2024 15:30,2475,23.66,,,,77,59.91,0,0,0,59.91,Cash,Flash Cab,,,,41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999)
00827ec89cd9dfbc39fd9a5cd58f1519bd435809,e39f9fb04c45fac83b35fbc9c36b68ba97cdf877dd76fd6a776827dd07af4ef7bff6a9d7c3863b34ad6f486e643ed00ec887d93d8d14849ab0d8ff366ce5aa9b,730,561516340628 ,1/24/2024 8:45,1/24/2024 9:00,891,3.58,,,7,8,12.5,0,0,0,12.5,Cash,Flash Cab,41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
